6.263626815292117457e-04,7.067322371445068402e-05,6.333333333333333037e-01
3.160463829846340265e-04,6.567320134300561529e-05,6.416666666666667185e-01
3.535487622395389268e-04,6.112078120870504967e-05,6.500000000000000222e-01
3.330677529228544763e-04,5.707600308783455386e-05,6.583333333333333259e-01
2.664910079105770806e-04,5.334610277905109887e-05,6.666666666666666297e-01
2.576750768683076331e-04,5.009399250114598945e-05,6.750000000000000444e-01
2.514688432363153801e-04,5.322610590768410671e-05,6.833333333333333481e-01
1.443992746417536186e-04,5.533551470297172215e-05,6.916666666666666519e-01
1.060929629571905086e-04,5.786847878357187323e-05,6.999999999999999556e-01
1.646242217645151593e-04,5.992204216521569552e-05,7.083333333333333703e-01
2.905482228803712335e-04,1.398196582113511298e-04,7.166666666666666741e-01
3.567192082092142174e-04,1.279201923902160444e-04,7.249999999999999778e-01
3.058421311383774637e-04,1.227783909385830559e-04,7.333333333333332815e-01
2.054447768180991517e-04,1.124895518447247423e-04,7.416666666666666963e-01
2.547112957585318904e-04,1.032554966602522586e-04,7.500000000000000000e-01
2.947857672959533276e-04,9.507522102635716300e-05,7.583333333333333037e-01
2.628679132257065519e-04,8.770869892372143721e-05,7.666666666666667185e-01
1.903334464704378455e-04,2.675533904698504818e-04,7.750000000000000222e-01
3.321996499123487054e-05,2.482221624955879315e-04,7.833333333333333259e-01
2.481831453533384442e-06,2.251000462460291650e-04,7.916666666666666297e-01
4.247991494857242748e-06,2.043593416214262561e-04,8.000000000000000444e-01
4.958569448742296874e-06,1.856684074592836241e-04,8.083333333333333481e-01
2.666216430157419460e-06,1.688708667133552747e-04,8.166666666666666519e-01
2.035405409326743021e-06,1.537567800420197291e-04,8.249999999999999556e-01
6.034664817811565736e-06,1.401296020378177507e-04,8.333333333333333703e-01
4.738099190603562038e-06,1.278408418340359887e-04,8.416666666666666741e-01
3.471840659680756896e-05,1.490851675469808465e-04,8.499999999999999778e-01
1.662984809417400998e-04,1.418755495088323099e-04,8.583333333333332815e-01
2.204436040058427814e-04,1.296656945579490773e-04,8.666666666666666963e-01
2.238868934939680937e-04,1.187288251021541681e-04,8.750000000000000000e-01
1.072992544115276289e-04,3.121221037408704042e-04,8.833333333333333037e-01
5.333941018021403897e-05,2.888949200624160002e-04,8.916666666666667185e-01
1.811007481620874424e-05,2.619944280561743678e-04,9.000000000000000222e-01
2.822689342795353028e-05,2.378831852505569589e-04,9.083333333333333259e-01
6.778424312806096132e-06,3.152328474614983630e-04,9.166666666666666297e-01
2.515233055051891801e-07,3.492515092705924607e-04,9.250000000000000444e-01
9.702036079843406012e-04,1.396997691024012486e-02,9.333333333333333481e-01
1.175596340620718890e-02,1.274201265335784920e-02,9.416666666666666519e-01
5.451663846071804626e-02,1.146977078802206319e-02,9.499999999999999556e-01
9.558127882813007015e-02,1.032477820921985819e-02,9.583333333333333703e-01
8.242157173622255417e-02,9.311046161119801434e-03,9.666666666666666741e-01
5.838028658084636058e-02,8.399674448136074459e-03,9.749999999999999778e-01
5.495950899362612302e-02,7.562681429743407444e-03,9.833333333333332815e-01
4.089429660833893837e-02,6.808411686769067286e-03,9.916666666666666963e-01
8.340587792904505943e-03,6.130165513647700681e-03,1.000000000000000000e+00
1.163371851088070983e-05,5.519161162282930876e-03,1.008333333333333304e+00
-4.697234717643242359e-03,4.969309246054638349e-03,1.016666666666666607e+00
-2.289601050819820363e-02,4.474468821449174849e-03,1.024999999999999911e+00
-2.411909392568023155e-02,4.029086139304257665e-03,1.033333333333333437e+00
-2.171295360117095341e-02,3.634008032766064371e-03,1.041666666666666741e+00
-2.103164695893535580e-02,3.272570529489457741e-03,1.050000000000000044e+00
-1.908326431801420087e-02,2.947328376540511805e-03,1.058333333333333348e+00
-1.734741266161822157e-02,2.654648038886460795e-03,1.066666666666666652e+00
-1.439463438033903621e-02,2.408065830246079817e-03,1.074999999999999956e+00
-1.130401835380310908e-02,2.169100147221471753e-03,1.083333333333333259e+00
-8.554299841731120152e-03,1.954065832499324740e-03,1.091666666666666563e+00
-7.621017643359198276e-03,1.949914460684765583e-03,1.100000000000000089e+00
-4.515392733037113665e-03,1.969137573966213677e-03,1.108333333333333393e+00
-3.797888901835865232e-03,1.987413459907204707e-03,1.116666666666666696e+00
-3.041429395192627328e-03,1.790733313916484035e-03,1.125000000000000000e+00
-2.079582195718208959e-03,1.613847196381516802e-03,1.133333333333333304e+00
-1.414714694700693097e-03,1.460137933431874353e-03,1.141666666666666607e+00
-9.215409984733174704e-04,1.316741596508863099e-03,1.149999999999999911e+00
-4.796961992342633607e-04,1.187074836857976781e-03,1.158333333333333437e+00
-2.666769855318794455e-04,1.070410553172179225e-03,1.166666666666666741e+00
-2.381179840395757194e-04,1.701561445619246887e-03,1.175000000000000044e+00
-4.336450127239055332e-05,1.533392577697168489e-03,1.183333333333333348e+00
2.436402732505816042e-04,1.382035819927451663e-03,1.191666666666666652e+00
1.219364291611163076e-03,1.252444170346259144e-03,1.199999999999999956e+00
2.714278127641878927e-03,1.129276253311633409e-03,1.208333333333333259e+00
1.685926163742125245e-03,1.023974487140215080e-03,1.216666666666666563e+00
6.830332805989593149e-04,1.076095233567760405e-03,1.225000000000000089e+00
1.950830205162061408e-04,9.706138102109842939e-04,1.233333333333333393e+00
1.321102491801964764e-04,8.757786945892094077e-04,1.241666666666666696e+00
2.200762305608852896e-09,7.958430977448366014e-04,1.250000000000000000e+00
-9.879773686435530927e-04,7.183508879703529330e-04,1.258333333333333304e+00
-3.696392027302759179e-03,6.550685136951731741e-04,1.266666666666666607e+00
-5.660707714829214983e-03,6.075454298507471443e-04,1.274999999999999911e+00
-4.503775129915122723e-03,5.486230868656723518e-04,1.283333333333333437e+00
-2.708019417957069439e-03,4.957244781791051574e-04,1.291666666666666741e+00
-1.012535666000061478e-03,4.481426303611946182e-04,1.300000000000000044e+00
-1.536613118169776956e-03,4.054176673250751203e-04,1.308333333333333348e+00
-9.746972383512608838e-04,3.669929005925676559e-04,1.316666666666666652e+00
-7.583482143663267160e-04,3.323938105333108795e-04,1.324999999999999956e+00
-4.648653458926119315e-04,3.012437294799797608e-04,1.333333333333333259e+00
-4.122574064394930846e-04,2.733171563586714249e-04,1.341666666666666563e+00
-1.888333610194100449e-04,2.481747101631953797e-04,1.350000000000000089e+00
-7.410129018231463376e-05,2.253917391468758644e-04,1.358333333333333393e+00
-6.595094603147565442e-05,2.048975652321882572e-04,1.366666666666666696e+00
-5.404458060210918403e-06,1.863367087089694393e-04,1.375000000000000000e+00
1.044108678073498358e-08,1.697126378380724838e-04,1.383333333333333304e+00
2.844195467341798850e-07,6.282412648617504564e-03,1.391666666666666607e+00
1.422899975396079996e-06,5.657076844184285441e-03,1.399999999999999911e+00
-1.513571137005624057e-09,5.093318759765855588e-03,1.408333333333333437e+00
-2.461867521547169725e-05,4.586043383789270046e-03,1.416666666666666741e+00
-2.556796358755653400e-04,4.129535945410343044e-03,1.425000000000000044e+00
-9.353285016134714903e-04,3.718725650869308952e-03,1.433333333333333348e+00
-2.575461674929330116e-03,3.354549430558411479e-03,1.441666666666666652e+00
-4.112864088940553636e-03,3.021100987502570254e-03,1.449999999999999956e+00
-3.702891673481489149e-03,2.720975288752313336e-03,1.458333333333333259e+00
-4.725244612631837593e-03,2.450957159877081761e-03,1.466666666666666563e+00
-3.269200153448425725e-03,2.262822624353827156e-03,1.475000000000000089e+00
-2.308435747227470611e-03,2.038642861918444401e-03,1.483333333333333393e+00
-1.576572182448840150e-03,1.842563128219427016e-03,1.491666666666666696e+00
-7.225638321745080821e-04,1.660295815397484559e-03,1.500000000000000000e+00
-1.611161986702823131e-04,1.496375833857735991e-03,1.508333333333333304e+00
-4.676074706306692529e-05,1.474952676241418409e-03,1.516666666666666607e+00
-1.280016365331878597e-05,1.335265619467430453e-03,1.524999999999999911e+00
2.675926042050734517e-07,1.203784057520687492e-03,1.533333333333333437e+00
1.708705110336500728e-06,1.085497351768618945e-03,1.541666666666666741e+00
1.050921943064355547e-04,9.849490628413958698e-04,1.550000000000000044e+00
3.654932549622889578e-04,8.886209565572563774e-04,1.558333333333333348e+00
6.129723710497583409e-04,9.412840504938145558e-04,1.566666666666666652e+00
1.686552094494487772e-03,1.766876961979492065e-03,1.574999999999999956e+00
1.542234692350062664e-02,2.794796633488854255e-03,1.583333333333333259e+00
5.160436166663758678e-02,2.517269270139968918e-03,1.591666666666666563e+00
6.726370931412226084e-02,3.926942837793064196e-03,1.600000000000000089e+00
7.088219664082015536e-02,1.299361327893624497e-02,1.608333333333333393e+00
9.512689520154578304e-02,1.170129475415264582e-02,1.616666666666666696e+00
1.897809243829721992e-01,1.053313737873738144e-02,1.625000000000000000e+00
1.631395705072740399e-01,9.481852640863642351e-03,1.633333333333333304e+00
1.072333834287764187e-01,8.535634276777278456e-03,1.641666666666666607e+00
3.804707458508198997e-02,7.683850549099551300e-03,1.649999999999999911e+00
8.596583719272774676e-03,6.915465494189596343e-03,1.658333333333333437e+00
3.183671477003193351e-03,6.226015844770637665e-03,1.666666666666666741e+00
1.727687825745025628e-03,5.605455560293574196e-03,1.675000000000000044e+00
8.514413223042567515e-05,5.046978904264217032e-03,1.683333333333333348e+00
-9.763840452408788142e-04,4.544487857428193382e-03,1.691666666666666652e+00
-1.027636635699409303e-03,4.092100771685374012e-03,1.699999999999999956e+00
-4.541753039144077672e-04,3.685076366668115812e-03,1.708333333333333259e+00
-1.015798228367574031e-03,3.318625230001304421e-03,1.716666666666666563e+00
-1.622137689627001830e-03,3.032973805335392996e-03,1.725000000000000089e+00
-1.690380545725515132e-03,2.731766024801854202e-03,1.733333333333333393e+00
-2.286303638729233079e-03,2.460796265912066141e-03,1.741666666666666696e+00
-2.007584480465449302e-03,2.216695939320859673e-03,1.750000000000000000e+00
-2.105861136535441911e-03,1.996825245388773352e-03,1.758333333333333304e+00
-1.661259899477976910e-03,1.797142720849896104e-03,1.766666666666666607e+00
-1.077301193187958379e-03,1.619462948764906597e-03,1.774999999999999911e+00
-1.170484697549215069e-03,1.459503153888415698e-03,1.783333333333333437e+00
-1.733102813958775851e-03,1.313552838499574193e-03,1.791666666666666741e+00
-1.565425804569947404e-03,1.184404398240014112e-03,1.800000000000000044e+00
-9.878162226202463238e-04,1.065963958416012852e-03,1.808333333333333348e+00
-8.424610413208629333e-04,9.614644625744114825e-04,1.816666666666666652e+00
-5.195304954030361202e-04,8.673174163169704168e-04,1.824999999999999956e+00
-3.635478027774785331e-04,7.805856746852733426e-04,1.833333333333333259e+00
-3.401012959770020644e-04,1.492832313050774032e-03,1.841666666666666563e+00
-4.788014771172441222e-05,1.345402281745696534e-03,1.850000000000000089e+00
-1.064587898561645608e-06,1.210862053571126968e-03,1.858333333333333393e+00
-8.242746472293847478e-06,1.091851948214014271e-03,1.866666666666666696e+00
-9.716369770776868210e-07,1.008010740890652587e-03,1.875000000000000000e+00
-8.781136534784988473e-07,9.093157668015874537e-04,1.883333333333333304e+00
-1.531118063856893499e-06,8.206079893892990031e-04,1.891666666666666607e+00
-9.849179736935069154e-07,7.408298584579156793e-04,1.899999999999999911e+00
-1.936353903203160556e-07,6.748840087693390400e-04,1.908333333333333437e+00
-3.966369896638378987e-06,6.091948078924050696e-04,1.916666666666666741e+00
-4.251985007114717900e-08,7.699874271031646560e-04,1.925000000000000044e+00
2.290435097488162190e-04,6.984867920971447181e-04,1.933333333333333348e+00
1.866545956218471428e-03,6.589855882549228074e-04,1.941666666666666652e+00
5.174911313659081268e-03,8.324543127065736842e-04,1.949999999999999956e+00
8.293380642131266064e-03,9.932559699787828038e-04,1.958333333333333259e+00
9.433356332109486125e-03,9.024109045133718371e-04,1.966666666666666563e+00
1.639933111415060527e-02,9.264623902778646803e-04,1.975000000000000089e+00
2.999139220881935630e-02,8.360687197231580570e-04,1.983333333333333393e+00
3.804341246533082116e-02,7.547738909861914343e-04,1.991666666666666696e+00
3.376827723655650287e-02,6.877746029492435307e-04,2.000000000000000000e+00
2.512690088347191777e-02,6.283692648330257762e-04,2.008333333333333304e+00
3.162971790038809905e-02,5.678150063572697968e-04,2.016666666666666607e+00
3.047163990318500076e-02,5.195700489657226586e-04,2.024999999999999911e+00
3.487794909445112584e-02,4.697462440691504136e-04,2.033333333333333215e+00
2.990348160485501589e-02,4.251448623213195145e-04,2.041666666666666519e+00
3.067512820155017528e-02,3.924968126473263753e-04,2.049999999999999822e+00
2.687913235589408853e-02,3.555288749119525941e-04,2.058333333333333126e+00
1.943469048799182503e-02,3.222577309501161911e-04,2.066666666666666874e+00
1.478131035145849835e-02,2.995834207941368613e-04,2.075000000000000178e+00
9.683478466236371263e-03,2.716414787147231730e-04,2.083333333333333481e+00
5.659065699020074912e-03,2.464937308432508536e-04,2.091666666666666785e+00
2.263199529635082346e-03,2.240052577589257969e-04,2.100000000000000089e+00
1.068345610767307014e-03,2.039151319830332146e-04,2.108333333333333393e+00
3.312800415091250213e-05,2.917623051650098417e-04,2.116666666666666696e+00
-3.351367966085990445e-11,3.058040699996158736e-04,2.125000000000000000e+00
9.108990388185867635e-07,1.023782748246762067e-03,2.133333333333333304e+00
1.104727828786412989e-03,9.293765597397369693e-04,2.141666666666666607e+00
1.304465869404024603e-05,8.384889037657632625e-04,2.149999999999999911e+00
5.981537720312289573e-08,7.567225133891868852e-04,2.158333333333333215e+00
-4.831717046774155288e-10,6.894052301804571908e-04,2.166666666666666519e+00
-4.142593402979175566e-10,6.225336071624115860e-04,2.174999999999999822e+00
4.433478586539588493e-07,5.679975980964432382e-04,2.183333333333333126e+00
-5.293659576718189210e-07,5.131647382867989731e-04,2.191666666666666874e+00
-1.167386664807297896e-05,4.639263644581190422e-04,2.200000000000000178e+00
-2.320101867299524060e-03,4.258514114645968094e-04,2.208333333333333481e+00
-1.239924282577587302e-03,3.914049219283334069e-04,2.216666666666666785e+00
-5.695842039967542085e-04,3.874288061529678850e-04,2.225000000000000089e+00
-2.907571382202856348e-04,5.886072083241434150e-04,2.233333333333333393e+00
-6.995061900162151316e-04,5.386683819428785425e-04,2.241666666666666696e+00
-1.629052066067102934e-03,4.927121678377705590e-04,2.250000000000000000e+00
-1.447287158332915798e-03,4.454691510539935187e-04,2.258333333333333304e+00
-2.237404531741419688e-03,4.030064359485941968e-04,2.266666666666666607e+00
-2.287054536632438309e-03,3.713763424426300011e-04,2.274999999999999911e+00
-1.808336066848736847e-03,3.363987858185555854e-04,2.283333333333333215e+00
-1.688274549493493266e-03,3.112143519117572003e-04,2.291666666666666519e+00
-1.791530932920256617e-03,2.880953976726191579e-04,2.299999999999999822e+00
-1.502972089563368863e-03,2.678627424119454014e-04,2.308333333333333126e+00
-4.445378699442119395e-04,2.495713905554060763e-04,2.316666666666666874e+00
-1.901455633796429213e-04,2.326683279261855574e-04,2.325000000000000178e+00
-8.399966111915305449e-05,2.174003367460277628e-04,2.333333333333333481e+00
-3.683310983836515345e-05,4.373818718547034827e-04,2.341666666666666785e+00
-2.684309405968600802e-05,4.020695228924846981e-04,2.350000000000000089e+00
-1.156057876879966683e-05,3.700576213375521804e-04,2.358333333333333393e+00
-7.243405097512546767e-07,3.415579714684744404e-04,2.366666666666666696e+00
-3.476877003363413580e-07,3.095058743216270460e-04,2.375000000000000000e+00
-5.371779435952380988e-06,2.868201590895449993e-04,2.383333333333333304e+00
-9.004732010334994138e-06,2.663149469962527082e-04,2.391666666666666607e+00
-5.927374970322703287e-06,2.417940522966274331e-04,2.399999999999999911e+00
-7.511252217582912842e-05,2.258345047588673868e-04,2.408333333333333215e+00
-1.319998187978527833e-04,2.115699217136390539e-04,2.416666666666666519e+00
-2.075159390665877229e-04,1.925838005499449341e-04,2.424999999999999822e+00
-2.315931155999999670e-04,1.817594184034156525e-04,2.433333333333333126e+00
-1.968652340630675185e-04,3.959892343897709042e-04,2.441666666666666874e+00
-2.012082202061290495e-04,3.649153018547266511e-04,2.450000000000000178e+00
-1.884740508159252236e-04,3.368745917147114360e-04,2.458333333333333481e+00
-1.931131171519401323e-04,3.113437508106378410e-04,2.466666666666666785e+00
-4.893896679564813449e-05,3.982573792648407842e-04,2.475000000000000089e+00
-1.674243670686834340e-05,3.667433077557206967e-04,2.483333333333333393e+00
-5.485780533819589569e-06,3.384157144335455314e-04,2.491666666666666696e+00
-4.564402849534964345e-06,3.122997616546004324e-04,2.500000000000000000e+00
-1.909659354500938462e-07,2.831522854891404140e-04,2.508333333333333304e+00
2.378641354596916147e-07,2.631263517659785701e-04,2.516666666666666607e+00
-4.754477137177240559e-10,2.444318197187367141e-04,2.524999999999999911e+00
-3.905490617646249083e-09,2.221524160417489950e-04,2.533333333333333215e+00
-1.980933611152470232e-07,2.085322264629723050e-04,2.541666666666666519e+00
-1.698402954862012550e-07,1.960174295205475373e-04,2.549999999999999822e+00
-3.554276978477467103e-06,4.449015792148744560e-04,2.558333333333333126e+00
-9.480533792142556369e-06,4.090453806279452029e-04,2.566666666666666874e+00
-4.772579632445432931e-05,3.764268691808081825e-04,2.575000000000000178e+00
-9.813861250149480994e-05,5.788649939074637157e-04,2.583333333333333481e+00
-7.490126031851600404e-05,5.293787470163892296e-04,2.591666666666666785e+00
-9.656862138718578018e-05,4.785585723147503545e-04,2.600000000000000089e+00
-1.010960699526543147e-04,4.388773315114388035e-04,2.608333333333333393e+00
-1.828211605172916550e-04,3.971973668521153211e-04,2.616666666666666696e+00
-2.045221199750427361e-04,3.661837361203407496e-04,2.625000000000000000e+00
-1.999136878010311039e-04,3.372415178473965342e-04,2.633333333333333304e+00
-1.623097875821925720e-04,3.055455660626569289e-04,2.641666666666666607e+00
-1.916435502010011005e-04,2.827322398656283392e-04,2.649999999999999911e+00
-1.295917060804106379e-04,2.699682109854172215e-04,2.658333333333333215e+00
-7.537232621143070727e-05,1.256633475295666161e-03,2.666666666666666519e+00
5.223881074145052825e-04,1.134098488199506045e-03,2.674999999999999822e+00
3.786217731409688273e-04,1.028757896761284306e-03,2.683333333333333126e+00
4.433691636961309537e-05,9.278709070851559213e-04,2.691666666666666874e+00
9.911825143570806139e-06,8.577525043317020884e-04,2.700000000000000178e+00
4.825556100902402397e-05,7.739846538985319145e-04,2.708333333333333481e+00
1.482020861946648784e-04,7.134028815749132463e-04,2.716666666666666785e+00
2.341116411425797706e-05,8.878786949929036530e-04,2.725000000000000089e+00
-2.108587569101003312e-06,8.326110638458127794e-04,2.733333333333333393e+00
-4.318700832857661279e-03,7.514723036565800146e-04,2.741666666666666696e+00
-4.674744212601517762e-03,6.784376509633424169e-04,2.750000000000000000e+00
-1.349695860522088630e-03,8.530681535317890737e-04,2.758333333333333304e+00
-1.313321686356480437e-03,7.755114630894703034e-04,2.766666666666666607e+00
-2.498953881130349611e-03,7.001019925022553599e-04,2.774999999999999911e+00
-3.646351246253811112e-03,6.322614307677042319e-04,2.783333333333333215e+00
-4.523862749648666082e-03,5.768978319848987700e-04,2.791666666666666519e+00
-2.485150234512627405e-03,5.212709487864089237e-04,2.799999999999999822e+00
-1.147041753789477788e-03,4.712915953037609147e-04,2.808333333333333126e+00
-9.589282071260044494e-04,4.266777472459559024e-04,2.816666666666666874e+00
-2.049084822806596790e-03,1.018312286877340843e-03,2.825000000000000178e+00
-1.404819280517334481e-03,9.184906581896067632e-04,2.833333333333333481e+00
-2.035958232728680495e-08,8.345807106309089578e-04,2.841666666666666785e+00
2.904563137982902143e-05,7.715622571030584034e-04,2.850000000000000089e+00
3.186197850492863948e-05,7.027831826840703552e-04,2.858333333333333393e+00
1.094182894770085716e-05,6.346092644156633641e-04,2.866666666666666696e+00
-1.350095598256109642e-06,4.139211409558130744e-03,2.875000000000000000e+00
6.893067955299828940e-07,3.965540268602317509e-03,2.883333333333333304e+00
3.642874451389416047e-07,3.577688741742086030e-03,2.891666666666666607e+00
-2.047645623250191700e-05,3.221993467567877897e-03,2.899999999999999911e+00
-3.522687462563477145e-03,2.901925720811090580e-03,2.908333333333333215e+00
-9.647585384250471907e-03,2.613806748729981429e-03,2.916666666666666519e+00
-7.197051395593619810e-03,2.354528573856983463e-03,2.924999999999999822e+00
-7.860965859382925205e-03,2.121207316471285329e-03,2.933333333333333126e+00
-6.003760818394693506e-03,1.911102984824156713e-03,2.941666666666666874e+00
-9.194460914897908954e-03,1.722037586341740832e-03,2.950000000000000178e+00
-8.092884043660453566e-03,1.551907427707566785e-03,2.958333333333333481e+00
-3.694377055812314396e-03,1.398790284936810274e-03,2.966666666666666785e+00
-1.736372608374275785e-03,1.261072156443129302e-03,2.975000000000000089e+00
-6.703160184288737807e-04,1.256197221426007000e-03,2.983333333333333393e+00
-3.049294634101068989e-04,1.132679999283406390e-03,2.991666666666666696e+00
-5.179459387025595599e-05,1.021722399355065808e-03,3.000000000000000000e+00
-4.981612408008236539e-06,9.218910594195592117e-04,3.008333333333333304e+00
1.433404902731320099e-06,8.320735534776032812e-04,3.016666666666666607e+00
1.800823121469166059e-05,7.572182981298430102e-04,3.024999999999999911e+00
1.201030697524345465e-05,6.836868683168587091e-04,3.033333333333333215e+00
1.427074300773307849e-05,6.174497814851728555e-04,3.041666666666666519e+00
4.181687317870541425e-05,5.578657033366554632e-04,3.049999999999999822e+00
1.653107528341453731e-05,5.042695330029900577e-04,3.058333333333333126e+00
1.568848507532298719e-05,4.559161797026909909e-04,3.066666666666666874e+00
1.491501303672956704e-05,4.123981617324218524e-04,3.075000000000000178e+00
1.334243462602319385e-05,3.733487455591796779e-04,3.083333333333333481e+00
3.396724328250311121e-06,3.382042710032617588e-04,3.091666666666666785e+00
3.859093835383411379e-07,3.066639439029355640e-04,3.100000000000000089e+00
-5.825148570752864226e-13,2.783384495126419974e-04,3.108333333333333393e+00
-4.994336755909619063e-13,2.588567045613778439e-04,3.116666666666666696e+00
1.425393495870007862e-08,9.284634826173786010e-04,3.125000000000000000e+00
2.581450003713647950e-10,3.035482975253268271e-03,3.133333333333333304e+00
8.742349849706931544e-08,2.737178777727941343e-03,3.141666666666666607e+00
1.709213354172514969e-07,2.471469799955147272e-03,3.149999999999999911e+00
8.409202008135996829e-07,2.883405137144245955e-03,3.158333333333333215e+00
1.713736130569475268e-06,2.595064623429821880e-03,3.166666666666666519e+00
9.088172721591905050e-06,2.335558161086839779e-03,3.174999999999999822e+00
9.926987694460808403e-06,2.102002344978155367e-03,3.183333333333333126e+00
3.512812541580390157e-05,1.891802110480339874e-03,3.191666666666666874e+00
